path,label,split,sampled_frames,fps,width,height,people_mean,people_std,people_p90,people_trend,flow_mean,flow_std,flow_p90,flow_trend,coherence_mean,coherence_std,coherence_p90,coherence_trend,speed_mean,speed_std,speed_p90,speed_trend
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_022.mp4,Normal,train,48,30.0,640,360,42.229166666666664,31.76622917458448,87.60000000000001,-1.8605623100303972,2.1243192921293543,2.576279343825019,5.744485187530516,0.0038224212570283117,0.29516554893331326,0.19396369486294465,0.604526698589325,-0.006310058945478058,67.18878290036243,129.68908856671646,232.89992370605472,0.021534290280983994
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_023.mp4,Normal,train,48,30.0,640,360,13.875,2.185415673657226,16.300000000000004,-0.08369518019973972,1.948766513073698,0.6106408772038091,2.729381799697876,-0.004407159315558314,0.2589698168350027,0.1298354166223148,0.4304551184177398,-0.0004330308798607475,73.95916702589479,120.28386897488272,138.0727416992188,0.011230687654690218
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_024.mp4,Normal,train,48,30.0,640,360,11.625,1.9751054824152219,14.0,0.061984368215371205,1.5823540808038508,1.0355130633871061,2.7762368202209466,-0.03882416137162455,0.16558387193908083,0.10922714904638084,0.24773809313774106,-0.004008027386337269,66.18521956946134,123.22354854216994,159.3432388305664,-0.17812089897284797
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_025.mp4,Normal,test,48,30.0,640,360,14.770833333333334,3.0085959026688105,17.0,-0.017422926617455658,1.1154092727823461,1.1960030537020994,1.8090318441390987,0.060325427130760695,0.16748560485529138,0.07675065270654807,0.26891626119613643,0.003357429647513224,52.474901624383115,110.83938626189395,128.20126342773497,0.17771495637978485
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_026.mp4,Normal,train,48,30.0,640,360,7.895833333333333,1.2288135085882188,9.0,-0.004396439426834689,1.3658029567053978,3.474367666273914,3.6257829725742226,-0.1330503682337984,0.1211999903650994,0.13498195724555723,0.22691128253936765,-0.003725292986675846,39.44897060653968,92.81975273421317,50.59208564758322,-0.3254669207436704
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_027.mp4,Normal,train,48,30.0,640,360,9.916666666666666,1.4695993407123664,12.0,-0.026487190620929427,0.5634262745684766,0.2863709599189008,0.9854741930961608,0.0125575537253154,0.11268253148870265,0.049505442727599984,0.1711040109395981,0.0008085158405434356,30.93879043772107,66.47343592326195,48.39761734008789,0.052193871851551915
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_028.mp4,Normal,train,48,30.0,640,360,9.375,1.5360257159305635,12.0,0.08651758575770725,0.7203205424420377,0.25615686820424244,0.9817145824432373,0.0003329299900346521,0.12238150058274573,0.06426243786250106,0.1858264863491058,0.0004256936985565126,34.982472102697436,61.204042329658066,70.28746185302734,0.01783482421625208
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_029.mp4,Normal,train,48,30.0,640,360,9.854166666666666,2.2078419264571956,12.300000000000004,-0.09829570125922707,1.1049559918489862,2.3581217210144723,2.5296154499053918,0.09066331974307383,0.12824507707611044,0.06255861896887752,0.21608655750751496,0.0016325172941501112,49.37542144423824,102.2341024971567,91.24838867187506,0.012092289605085089
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_030.mp4,Normal,test,48,30.0,640,360,3.4583333333333335,0.6109532624422992,4.0,-0.0058619192357794855,2.6304374844469924,3.127829588303747,3.236184692382812,-0.04296933603193009,0.6455932383207564,0.16591171238678398,0.8135431170463562,0.0017940942111884354,41.23146898468335,45.840613130333566,60.27742347717282,-0.2297203960807187
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_031.mp4,Normal,train,48,30.0,640,360,5.1875,0.9499177595981665,6.300000000000004,-0.0022253582283977805,4.602195516545722,1.6664787585033651,6.710529136657715,-0.07607915346871688,0.47566056188116684,0.20370593136714596,0.7367538809776306,0.001375800766271372,77.65837899089924,79.02793047253529,152.82566528320316,-0.2318215017561003
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_032.mp4,Normal,train,48,30.0,640,360,5.229166666666667,0.8953487061226791,6.0,-0.0025510204081634013,3.2080712648148233,0.9823702168777168,4.4136584281921385,0.012452605736134355,0.4217356151722847,0.23635862619874043,0.7355463624000549,-0.0025454394365975234,49.81388196570384,41.70003538504294,87.6392288208008,0.04346081180585273
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_033.mp4,Normal,train,48,30.0,640,360,4.354166666666667,1.406674318699566,6.0,0.041956144159791486,7.1572120417939855,2.9513789336989475,10.56176471710205,0.06790616008333326,0.5076669436740748,0.19607241764660802,0.7257482171058655,0.002914239629839486,107.7132518172264,108.28683264523313,205.27814636230468,0.49788332611464137
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_034.mp4,Normal,train,48,30.0,640,360,8.5625,0.910728874766433,9.300000000000004,0.036745549283543115,0.7888565532704617,0.16387911726093624,1.004800033569336,0.001533664283958663,0.2583904537431737,0.13760745446168324,0.40698451995849605,-0.0023532453338571636,27.157018629213173,52.921102772959316,42.83095741271973,-0.028957643411816898
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_035.mp4,Normal,train,48,30.0,640,360,19.104166666666668,11.574468280323819,33.60000000000001,0.6180525401650021,3.294832835806177,3.0266844038572716,5.277501583099364,0.05870949456969643,0.5784471196697113,0.32464316432462453,0.9047412157058716,0.019412092847282642,120.80851924370747,163.0078877708723,397.6913696289064,0.15935962259597383
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_036.mp4,Normal,train,48,30.0,640,360,20.854166666666668,8.522004809446086,30.300000000000004,-0.3245223621363445,3.208692007876457,0.8302043742739794,4.333806896209716,0.019222465491096352,0.7605528590526986,0.051934490019891554,0.8299472093582153,-0.0031644048980823958,142.02484606387569,174.63702392276969,433.49191284179693,0.04034698544622916
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_037.mp4,Normal,train,48,30.0,640,360,29.375,19.36558911230605,54.300000000000004,0.8875379939209723,3.6244449209659657,4.028096730550673,7.394306755065917,-0.06837858179727156,0.41195430226148444,0.24815840352781424,0.7510679960250854,-0.014231667041461511,162.35527205498457,179.97553912684018,459.5883972167969,0.002386397979410499
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_038.mp4,Normal,test,48,30.0,640,360,25.375,5.618514780022682,31.60000000000001,0.11029092488058995,1.583933467560626,0.2465990464964689,1.8718293905258179,0.011307361774374032,0.21595016977888473,0.1303840682763829,0.39575906991958615,-0.00023293574612025673,187.31141430308767,184.43597228565415,476.6131896972656,0.07594320264250193
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_039.mp4,Normal,train,48,30.0,640,360,32.25,10.6936507641996,47.0,0.5613330438558402,2.0955819525617234,0.3276153355446923,2.444490432739258,0.0012544044237463357,0.3240687327182039,0.1574724180274843,0.5589247703552246,-0.0001437850529112638,219.96759562877932,195.41296966557042,527.1128723144533,-0.07042929047961612
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_040.mp4,Normal,train,48,30.0,640,360,10.395833333333334,13.816867082382394,31.300000000000004,-0.6825336517585766,3.8410113770911036,3.031969358224179,8.487622261047363,-0.05707869895843303,0.24034476993565865,0.15107597710121629,0.38176453709602354,-0.0035809283351541186,154.43418976647894,175.2051885379434,437.27825622558606,-0.26941649367894543
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_044.mp4,Normal,train,48,30.0,640,360,9.979166666666666,4.858367281184996,16.300000000000004,0.014057750759878267,2.95382503499376,3.505059310064941,5.943051099777211,-0.13877408687545675,0.09730927912676905,0.12473607590188851,0.1503932237625122,-0.0025895453891398115,330.3669811638308,218.29692793683162,638.4146911621094,-0.15307004974113306
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_045.mp4,Normal,test,48,30.0,640,360,7.729166666666667,4.0349493147030016,13.300000000000004,0.09775293095961782,1.4983252882957458,0.42833056281613635,1.9713191270828248,-0.007737849434970383,0.07528735808235534,0.045395627407896585,0.13127897977828978,-8.956420323212544e-05,259.71235180119857,209.05685616408385,576.4034301757813,-0.10583910793716204
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_046.mp4,Normal,train,48,30.0,640,360,6.166666666666667,3.842380627799501,11.300000000000004,-0.04678679982631352,1.4034507578991828,0.3766741599753725,1.8549425125122068,-0.006364335370604128,0.0793480573796687,0.036384740208785925,0.1331021100282669,0.0004053214760596298,337.58589888566377,216.2684796708572,634.343017578125,0.07544783052063223
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_047.mp4,Normal,train,48,30.0,640,360,10.833333333333334,5.157249482255267,16.300000000000004,0.2717108119843682,2.8147848387981984,2.621993101891483,6.082233333587645,0.0035936265053515466,0.16815937528426342,0.12908501338018694,0.2562424302101135,0.0032865375559949337,107.58472905033132,136.78753124854393,325.29180908203153,-0.3883657232091779
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0034_clip_048.mp4,Normal,train,48,30.0,640,360,11.8125,2.877037321620976,15.0,-0.014383412939644095,1.8300049317643998,1.3776492299767178,3.0823483467102046,0.03400303626727662,0.13470888601497133,0.07296654835126745,0.24413128197193143,0.001135153269264278,72.7883104876072,98.48218757697757,183.5826416015625,-0.06648619440157573
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_001.mp4,Normal,test,48,29.97,640,360,5.375,1.8554536731843598,8.0,0.001519756838905592,0.8683904111385345,0.5509976019825462,1.6536048650741577,0.006377616252794958,0.14355761526112862,0.052613370035432636,0.20522954165935514,0.0006976482414474212,63.648060104121335,110.4119593449094,147.02926940917968,0.22822570051908855
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_002.mp4,Normal,train,48,29.97,640,360,8.791666666666666,1.989119710380002,12.0,0.02887537993920965,0.2858721357076726,0.07275620083967965,0.36069936156272886,-0.0016500038473033743,0.10013568904647167,0.04687173974444028,0.15096092224121094,-0.0013580636453455542,29.693545744839927,86.8359289349169,47.746826171875,-0.039668557956198475
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_003.mp4,Normal,train,48,29.97,640,360,9.208333333333334,1.8022940628235142,11.300000000000004,0.056231003039513505,0.6112414569930827,0.5643641608107693,1.5263757705688477,0.03603819978598309,0.09846575256991894,0.047692884913329604,0.16370854973793028,0.0013601293018006767,31.56189364513632,79.94353295373922,77.50248107910159,0.04479064354501242
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_004.mp4,Normal,test,48,29.97,640,360,11.25,1.8200274723201295,13.0,-0.01411202778983944,0.7860359238817337,0.26675041774943714,1.148156976699829,-0.016722376955454258,0.13515855554253497,0.05872352864585867,0.19403815269470215,-0.0004119286801498896,54.24522741447235,115.80730969380315,81.4967247009277,-0.043728580453469716
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_005.mp4,Normal,train,48,29.97,640,360,15.083333333333334,3.2199465143936097,18.300000000000004,0.1580547112462004,1.712609922632258,1.4849543485616414,3.7296804904937746,-0.030989750371996038,0.17643865927102717,0.062346641604241936,0.26343610882759094,-0.00023903279969335895,46.87090269633979,109.89695658263756,128.53384399414062,-0.014687301033385974
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_006.mp4,Normal,train,48,29.97,640,360,12.916666666666666,2.1682686385429477,15.0,-0.027572731220148052,0.4537665653736033,0.10367795677342406,0.5830003499984742,-0.005145202863833942,0.1654725249935972,0.06446843667392228,0.2479225546121597,-0.0014470675697414055,48.54137754215281,101.58162709225537,104.33520507812501,0.03807624891586812
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_007.mp4,Normal,test,48,29.97,640,360,13.333333333333334,2.6796558651355875,17.0,-0.05937907077724727,0.5432240880550222,0.4109340820608418,1.0886289119720456,0.010968657272499988,0.10992324114479918,0.054740643840889516,0.18825474381446838,0.0017183980086920016,51.80937183069165,106.50502665729083,117.9942596435546,-0.025114077254483447
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_008.mp4,Normal,test,48,29.97,640,360,12.4375,2.745498209190213,16.0,-0.10676291793313092,1.285294140272952,0.9773089697488331,2.368563508987426,-0.02017052025016426,0.11440196530298984,0.05770288501177632,0.19282180368900295,0.0008966680004448399,49.5270825332152,109.20694596710948,146.63423004150403,-0.09228243257986393
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_009.mp4,Normal,train,48,29.97,640,360,7.166666666666667,2.257702864024011,10.300000000000004,0.031046461137646503,0.3347279898663785,0.08587059741276037,0.41988433003425596,0.004093556531345703,0.0639327990505448,0.038569732521372906,0.11811630576848983,-0.0012543001980025402,36.8935517974802,90.91579609525179,41.73981857299805,0.058565906225861934
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_010.mp4,Normal,train,48,29.97,640,360,4.395833333333333,1.4250670062218906,6.0,0.008195831524098952,1.178206425397954,0.8880689277432728,2.397772884368896,0.0599963728521126,0.10014447617404004,0.04818473075387451,0.16349194645881654,0.0019552317143406695,58.051155132055285,75.14957881239971,126.62161407470703,0.4399532483154061
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_011.mp4,Normal,train,48,29.97,640,360,4.729166666666667,1.3028747594795473,6.0,-0.027518454190186822,0.3705422316301376,0.4704572508278942,1.1889372110366818,-0.0245079322960176,0.09771545554332911,0.051068919444431,0.15182201266288756,-0.0014726229990504258,18.765353695811847,67.28409845382586,17.360316848754913,-0.2686639896491312
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_012.mp4,Normal,train,48,29.97,640,360,6.9375,2.085727790644471,10.0,0.06692357794181494,0.09404510227923697,0.02319697845267665,0.11708669811487198,0.000484252519988275,0.08203810633734819,0.050405989626928493,0.14610237479209898,-0.0006503713893153583,23.438327697872303,92.48645787254466,25.368244743347145,0.012706885516307928
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_013.mp4,Normal,train,48,29.97,640,360,6.291666666666667,2.362540417055806,9.0,0.06165870603560568,0.45911552646058673,0.188032940069704,0.7008486986160278,0.009081326407844774,0.09015640749179936,0.0465266081521881,0.13165467679500578,0.000962246272921438,33.934095480084416,98.86848965841406,50.464889907836906,0.1933018819812462
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_014.mp4,Normal,train,48,29.97,640,360,5.0625,4.5387509753969395,12.300000000000004,-0.23203430308293546,0.9238001079635417,1.010460588779642,2.33501968383789,0.05164739714416778,0.08955455660582223,0.0453380605425128,0.15826379656791686,0.000466107276990272,63.90975765626468,134.33052333574733,158.2144775390625,0.40280479988748946
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_015.mp4,Normal,train,48,29.97,640,360,6.5625,2.75307593126912,11.0,0.15843465045592703,0.753081167631961,0.2982850919541783,1.0502649307250975,-0.01942672524997527,0.12683296665311494,0.055817507372177354,0.18934211134910583,-0.002471532344828454,47.95981094827802,85.74537740934454,82.38100128173829,0.009979192707778342
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_016.mp4,Normal,train,48,29.97,640,360,10.229166666666666,2.6239250444494195,14.0,0.04586409031697787,0.4987272277791449,0.11608637697913524,0.669744861125946,-0.0003421098703757948,0.10303241434566518,0.043904295605181054,0.15624350309371945,-0.0004955877439669429,55.64485066749155,126.03654166728965,92.0679901123048,0.02737362536374026
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_017.mp4,Normal,train,48,29.97,640,360,10.958333333333334,2.5491692546570714,14.0,0.0714285714285712,0.8683148457648906,0.9336425769668337,2.4333756923675534,0.03074712260427242,0.09354492399762286,0.04426867897964196,0.15508747100830075,0.00029195698902569317,54.84318523272349,121.24450732619985,178.08700561523438,0.006534978642432869
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_018.mp4,Normal,train,48,29.97,640,360,16.4375,4.2568878009644555,21.0,0.23778766825879283,0.20325386429086645,0.08259715935105658,0.29307538866996763,-0.004099200733839967,0.07425556785645003,0.04288586716482854,0.12206614911556243,0.00030159680638031696,43.54792980941541,111.2662372470504,83.3158645629883,-0.05825934713296596
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_019.mp4,Normal,test,48,29.97,640,360,15.666666666666666,1.96143371598997,18.0,0.011289622231871363,0.10394146483629307,0.02902358613835571,0.13839899003505707,-0.0008207994627798184,0.06954000315609131,0.034733864189974276,0.10483185052871702,0.000889578152053356,21.30523930925539,74.12869903020292,37.87121391296387,0.033125787745070905
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_020.mp4,Normal,train,48,29.97,640,360,16.791666666666668,1.9144008346100239,19.0,0.021710811984368004,0.09796968609728712,0.023079601248139434,0.13082359731197357,0.0005675653119767084,0.0787869060927249,0.039491564911795,0.13077832758426663,0.0009128947084929858,34.27098890563697,107.89839711183234,40.13633003234862,0.003583780848062242
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_021.mp4,Normal,train,48,29.97,640,360,17.979166666666668,4.175771302672385,23.0,0.07126574033868834,0.5699819366031504,1.3206032346338126,1.542911386489867,0.010375640093143016,0.11133240093972455,0.06821741384301719,0.20379151403903958,0.0014838922176954655,29.514772321802955,93.67086976054114,33.63433685302735,-0.014573304198888259
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_022.mp4,Normal,train,48,29.97,640,360,19.166666666666668,4.758034141206732,27.0,0.18866695614415965,0.4937715024707165,0.20541927097426105,0.7051495432853698,0.013556769302943647,0.13256808505096335,0.06942279689144633,0.21055942475795744,0.002209702039707822,39.35238777161401,106.51733283189958,70.23698577880843,0.005412108376675229
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_023.mp4,Normal,train,48,29.97,640,360,17.645833333333332,2.6730879719073135,21.0,-0.10622014763352183,0.6626920218163348,0.1667739464163856,0.8573038816452027,-0.010485106974040653,0.14059148376133848,0.06488921401170353,0.22747986614704133,-0.0030838986115649045,38.04279679398556,98.80894478824047,60.03289260864258,0.03685645328024251
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_024.mp4,Normal,test,48,29.97,640,360,17.6875,2.8878787630369804,21.0,-0.04542987407729075,0.34865865967375165,0.07247469209560706,0.4587261199951172,-0.002643369856763496,0.08534258017514615,0.04341688482551336,0.1396333277225494,-0.0011382930330323885,42.411424254214936,103.38855478084115,63.36733779907227,-0.025262532050105778
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_025.mp4,Normal,train,48,29.97,640,360,14.25,3.2691742076555053,19.0,0.0660008684324792,1.1778650714996013,0.7732298523750176,2.3058072090148927,0.05266114026583753,0.09337801285127693,0.06816316730323883,0.19091016054153442,0.003439538434658727,41.936525552114624,96.86312137134156,85.29054946899414,0.0356728065009806
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_026.mp4,Normal,train,48,29.97,640,360,8.5625,1.5930349703213256,10.300000000000004,-0.005373425966131158,0.4301955243374439,0.19083952615565528,0.6711641311645508,-0.005535685959565871,0.15045393793348302,0.0729320513914414,0.2514694631099701,-0.0014763576220669305,44.780354174647826,122.45383329165304,46.44027404785154,-0.04950117713587763
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0035_clip_027.mp4,Normal,train,48,29.97,640,360,5.895833333333333,1.636046853105239,8.0,-0.03088363004776389,0.5659012788153709,0.1738760808299093,0.7827921986579894,-0.003780179377042167,0.1663497860761399,0.04142905348781774,0.22625924944877623,0.0005412336859324838,29.235811014010125,72.71705066188575,47.457207489013676,0.1762853193157916
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_001.mp4,Normal,test,48,23.98,640,360,12.979166666666666,3.332226378697715,18.0,-0.14529960920538434,0.37849329126642106,0.11751750927174433,0.49038587212562557,0.0018186290661402068,0.09923661413027886,0.051114299818109644,0.17460722327232361,0.0004511157939836026,63.723379095093804,141.3084793007768,209.34055786132882,0.12489391153158573
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_002.mp4,Normal,train,48,23.98,640,360,12.416666666666666,3.9095680352466333,17.0,0.16055145462440282,0.35026202144774987,0.09279889756456931,0.47493637204170225,-0.0008487972921099937,0.0751139406075186,0.040099835677382296,0.12511907368898392,-0.0007667948835840399,54.74846477926362,135.1577386714117,186.7661880493164,0.021795775938686358
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_003.mp4,Normal,train,48,23.98,640,360,11.354166666666666,2.4705733421392067,15.0,0.018725575336517426,0.4393665349863945,0.20707084266478654,0.7728945016860962,-0.006610701725603695,0.05188505696330933,0.030236207526801173,0.08742147386074066,-0.0002201125131287604,60.86598572235831,130.94944030205244,196.2018661499024,0.10566481180042933
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_004.mp4,Normal,train,48,23.98,640,360,16.8125,3.956304304524615,21.300000000000004,0.08776595744680828,0.186064989801417,0.07512631649428156,0.3046589374542236,-6.938723814531346e-05,0.05299854574308909,0.028317272941489238,0.0915111169219017,-9.828639054321122e-05,57.477498310746796,135.00191062625225,172.2576843261724,0.0023691194414204157
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_005.mp4,Normal,train,48,23.98,640,360,15.770833333333334,5.378350054203943,23.0,-0.3023773339122885,0.1948379783871326,0.0873647765100825,0.3457270383834839,-0.00012164133033136942,0.054384778858103014,0.03333761029246325,0.10114707201719284,0.00014102436295408135,52.15235957055819,115.28153246782361,157.7831573486328,0.00766554671853889
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_006.mp4,Normal,train,48,23.98,640,360,14.604166666666666,3.3957055190670205,19.0,0.046732522796352406,0.2621623212669758,0.1014858629803015,0.4125848054885864,0.003107600766135023,0.05587468912547573,0.037050686858756246,0.0890105739235878,0.00048473622532738906,78.00103376818694,150.29893791285033,279.78409423828106,-0.004472724017717331
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_007.mp4,Normal,train,48,23.98,640,360,15.75,4.230346715499018,21.0,-0.03831958315241022,0.27224045643147005,0.10349498911532373,0.43411024808883664,-0.0015301405229053457,0.05925081133287638,0.03459015832748463,0.10771455913782119,0.0002996316001940936,95.83189710671287,167.4307805510068,383.22161865234386,0.04339477391695773
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_008.mp4,Normal,train,48,23.98,640,360,13.479166666666666,3.529574946867619,18.0,0.045212765957446666,0.42914440213365757,0.17953319827968106,0.6574055075645446,-0.004555446630779729,0.05356368775221896,0.02520908321097522,0.09392434060573578,-0.00020122825726780563,89.90181336602897,160.11089701577308,356.32896423339844,-0.025303311766111874
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_009.mp4,Normal,train,48,23.98,640,360,11.645833333333334,3.90773582852725,17.0,0.08212114633087263,0.22608499577704896,0.10646856343614926,0.3760431051254272,0.0002536934134477179,0.061068804776097864,0.030305158806759703,0.10298557579517365,0.0002522621451119767,89.33049524363544,161.99133814169133,391.1944335937502,0.11116852925292474
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_010.mp4,Normal,train,48,23.98,640,360,13.0,3.8188130791298667,18.300000000000004,0.17422926617455475,0.23610017527925206,0.09403258249517801,0.34400132298469543,-0.0020792918446905398,0.060599284325825405,0.027943947084948177,0.10485637634992599,-0.00027939168371046437,88.88833749632121,160.98359872013157,322.99900512695314,-0.15083962195538075
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_011.mp4,Normal,train,48,23.98,640,360,18.166666666666668,2.981423969999719,21.0,0.01606600086843219,0.22787394707507275,0.08965317311015478,0.35948943495750424,0.0027807556716492625,0.06011900816984633,0.03559712980635174,0.10669784247875212,-0.0002330802204423378,59.789637533769486,133.80567587406333,173.30470275878906,-0.01355052022430153
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_012.mp4,Normal,train,48,23.98,640,360,12.895833333333334,2.987749873325335,17.0,0.01850846721667368,0.3202963690174387,0.1104068716652905,0.48906283378601073,0.0023581488462893884,0.060203441577230364,0.03887664251557652,0.11604800522327421,0.001073478089305629,66.3654305371957,136.18325843911376,185.16065979003906,0.0028426586792268944
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_013.mp4,Normal,test,48,23.98,640,360,9.5625,2.423033996872516,13.300000000000004,-0.11870386452453334,0.6171279172313974,0.38521654187281074,1.1132100820541382,0.022786272641454004,0.09526425084852158,0.05756773385770253,0.18490063548088073,0.002343604444318506,49.75943244592354,105.84909031445048,102.95069885253908,0.08715541197853185
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_014.mp4,Normal,test,48,23.98,640,360,11.979166666666666,4.049123276161835,17.300000000000004,0.16321102909248786,1.4896886307508388,1.0078713427769854,2.7457973957061768,-0.053512903599793916,0.16069707111950884,0.07857045257076303,0.25962718725204464,-0.004215378594687284,74.96111764380088,141.0868360099867,232.5167938232424,-0.21596172552719395
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_015.mp4,Normal,train,48,23.98,640,360,17.895833333333332,4.2731700924359295,25.0,-0.146493703864525,0.14185102941825034,0.06897792667839185,0.26434690356254575,0.00037388179225504277,0.06872156848932834,0.04240958962582813,0.1266171172261238,0.0009636925707875336,34.168916355227736,106.37890224604922,33.42776489257814,0.00919847864677434
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_016.mp4,Normal,train,48,23.98,640,360,11.875,4.176446855083078,17.0,0.016934433347806917,1.1961466689059075,1.2297463517775875,3.3899615764617916,-0.018631388122262393,0.05739565871338895,0.029372462748524127,0.09329910278320312,0.00023652578281474804,78.09590297354029,157.37705933408424,253.4595855712894,0.003853577645529526
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_017.mp4,Normal,train,48,23.98,640,360,12.833333333333334,4.043169823569401,18.300000000000004,-0.17325227963525855,0.4420520717159231,0.20669623028803716,0.6734357714653014,-0.00488935283641094,0.0717976001547055,0.04169960298922392,0.12423903346061706,-0.0005606234986976879,75.99281897679681,157.90447500188324,240.3965087890624,0.038582266939090615
/Users/harinihegde/Downloads/crowd_panic/Normal/VID-20250924-WA0036_clip_018.mp4,Normal,train,48,23.98,640,360,13.083333333333334,2.4902587995806558,17.0,0.08651758575770718,0.33686132950985687,0.1308239405712879,0.511850368976593,-0.005077116858217583,0.060628921863563515,0.03492737540505452,0.10778878927230832,0.0003218102734320549,59.04520687689719,126.95528691375986,205.2193450927734,0.004558066222369196
